Id,Label,Domain,Phylum,Class,Order,Family,Genus,OTU.rep,Name
1061,OTU1061,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,GQ375274.1.1522,f_SAR406 clade(Marine group A)
784,OTU784,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,GQ351140.1.1516,f_SAR406 clade(Marine group A)
595,OTU595,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ672606.1.1437,f_Deep 1
963,OTU963,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673598.1.1478,o_SAR324 clade(Marine group B)
431,OTU431,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Candidatus Pelagibacter,HQ672813.1.1446,g_Candidatus Pelagibacter
1021,OTU1021,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672971.1.1481,o_SAR324 clade(Marine group B)
3252,OTU3252,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Stakelama,EU581829.1.1412,g_Stakelama
1952,OTU1952,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,AJ294340.1.1296,g_Erythrobacter
920,OTU920,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672646.1.1481,o_SAR324 clade(Marine group B)
1174,OTU1174,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673559.1.1477,o_SAR324 clade(Marine group B)
1530,OTU1530,Archaea,Thaumarchaeota,Marine Group I,,,,AB193960.1.1440,c_Marine Group I
1471,OTU1471,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ673891.1.1502,f_JL-ETNP-Y6
1200,OTU1200,Archaea,Thaumarchaeota,Marine Group I,,,,JN563792.1.917,c_Marine Group I
1388,OTU1388,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,HQ673022.1.1510,f_SAR406 clade(Marine group A)
780,OTU780,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,AEGEAN-169 marine group,JX879031.1.1407,g_AEGEAN-169 marine group
1768,OTU1768,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,uncultured,DQ396208.1.1454,g_uncultured
502,OTU502,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ672635.1.1436,f_Surface 1
725,OTU725,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,EF572866.1.1525,f_SAR406 clade(Marine group A)
580,OTU580,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,AACY020553637.768.2309,f_SAR406 clade(Marine group A)
1012,OTU1012,Bacteria,Proteobacteria,Gammaproteobacteria,34P16,,,FJ745229.1.1369,o_34P16
2230,OTU2230,Bacteria,Proteobacteria,Gammaproteobacteria,34P16,,,GU451626.1.1246,o_34P16
985,OTU985,Bacteria,Chloroflexi,SAR202 clade,,,,AY704387.1.1461,c_SAR202 clade
71,OTU71,Bacteria,Cyanobacteria,Chloroplast,,,,HQ672001.1.1446,c_Chloroplast
2580,OTU2580,Bacteria,Cyanobacteria,Chloroplast,,,,FN563089.1.1468,c_Chloroplast
203,OTU203,Bacteria,Cyanobacteria,Chloroplast,,,,HQ671756.1.1446,c_Chloroplast
586,OTU586,Bacteria,Cyanobacteria,Chloroplast,,,,HQ672070.1.1444,c_Chloroplast
612,OTU612,Bacteria,Cyanobacteria,Chloroplast,,,,EF574674.1.1443,c_Chloroplast
223,OTU223,Bacteria,Cyanobacteria,Chloroplast,,,,HQ671819.1.1446,c_Chloroplast
258,OTU258,Bacteria,Cyanobacteria,Chloroplast,,,,HQ671921.1.1443,c_Chloroplast
978,OTU978,Bacteria,Cyanobacteria,Chloroplast,,,,HM057721.1.1451,c_Chloroplast
1109,OTU1109,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,HQ529790.1.904,f_Marine Group II
1077,OTU1077,Bacteria,Cyanobacteria,Chloroplast,,,,AB199888.1.1217,c_Chloroplast
425,OTU425,Bacteria,Verrucomicrobia,Arctic97B-4 marine group,,,,JN166247.1.1530,c_Arctic97B-4 marine group
567,OTU567,Bacteria,Cyanobacteria,Chloroplast,,,,EU592338.1.1399,c_Chloroplast
3716,OTU3716,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,AF418172.1.1547,g_Desulfovibrio
1162,OTU1162,Bacteria,Cyanobacteria,Chloroplast,,,,EU394562.1.1447,c_Chloroplast
872,OTU872,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ222785.1.1347,f_Marine Group II
519,OTU519,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ222667.1.1344,f_Marine Group II
1325,OTU1325,Bacteria,Cyanobacteria,Chloroplast,,,,HM565910.2287.3749,c_Chloroplast
859,OTU859,Bacteria,Cyanobacteria,Chloroplast,,,,HQ671790.1.1439,c_Chloroplast
368,OTU368,Bacteria,Proteobacteria,Gammaproteobacteria,Order Incertae Sedis,Family Incertae Sedis,Arenicella,DQ906760.1.1497,g_Arenicella
894,OTU894,Bacteria,Cyanobacteria,Chloroplast,,,,GU061833.1.1462,c_Chloroplast
453,OTU453,Bacteria,Cyanobacteria,Chloroplast,,,,EF574684.1.1421,c_Chloroplast
568,OTU568,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Defluviicoccus,FJ826248.1.1455,g_Defluviicoccus
306,OTU306,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802819.1.1500,f_SAR86 clade
883,OTU883,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cryomorphaceae,NS10 marine group,HQ671808.1.1486,g_NS10 marine group
1897,OTU1897,Archaea,Thaumarchaeota,Marine Benthic Group A,,,,AB193994.1.1472,c_Marine Benthic Group A
1856,OTU1856,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,AY664182.1.1269,g_Alteromonas
1626,OTU1626,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,AY664202.1.1263,g_Alteromonas
2544,OTU2544,Bacteria,Chloroflexi,SAR202 clade,,,,GQ337123.1.1475,c_SAR202 clade
1898,OTU1898,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aestuariibacter,HQ397070.1.1496,g_Aestuariibacter
1760,OTU1760,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aestuariibacter,FJ497496.1.1440,g_Aestuariibacter
1406,OTU1406,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,FM992724.1.1457,g_Alteromonas
597,OTU597,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ673169.1.1436,f_Surface 1
2465,OTU2465,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,GQ377836.1.1279,f_SAR86 clade
3045,OTU3045,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,ST-12K33,,FJ792262.1.1364,f_ST-12K33
1988,OTU1988,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,AF288157.1.1529,g_Marinobacter
728,OTU728,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,OCS155 marine group,,EU237342.1.1352,f_OCS155 marine group
887,OTU887,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Marinoscillum,EF573011.1.1496,g_Marinoscillum
508,OTU508,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802903.1.1488,f_SAR86 clade
904,OTU904,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,JQ678491.1.1486,f_NS9 marine group
819,OTU819,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,NS9 marine group,,JX016602.1.1495,f_NS9 marine group
1879,OTU1879,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,GQ348644.1.1376,g_NS4 marine group
558,OTU558,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ222710.1.1336,f_Marine Group II
681,OTU681,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,AACY020281370.39.1481,f_Marine Group II
992,OTU992,Bacteria,Proteobacteria,Gammaproteobacteria,E01-9C-26 marine group,,,HQ674271.1.1518,o_E01-9C-26 marine group
1216,OTU1216,Bacteria,Chloroflexi,SAR202 clade,,,,GQ337221.1.1465,c_SAR202 clade
1688,OTU1688,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,JN166361.1.1514,g_Pseudospirillum
762,OTU762,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ673946.1.1447,f_Deep 1
829,OTU829,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ674255.1.1433,f_Deep 1
1120,OTU1120,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Nitrospinaceae,Nitrospina,AF355042.1.1473,g_Nitrospina
1377,OTU1377,Bacteria,Proteobacteria,Gammaproteobacteria,E01-9C-26 marine group,,,HQ672454.1.1516,o_E01-9C-26 marine group
958,OTU958,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,AEGEAN-169 marine group,JX878927.1.1404,g_AEGEAN-169 marine group
967,OTU967,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673861.1.1478,o_SAR324 clade(Marine group B)
1097,OTU1097,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672343.1.1480,o_SAR324 clade(Marine group B)
1243,OTU1243,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,AY726954.1.1223,o_SAR324 clade(Marine group B)
626,OTU626,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ673984.1.1259,f_Deep 1
645,OTU645,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ672584.1.1445,f_Surface 1
960,OTU960,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,HQ674116.1.1437,o_SAR11 clade
1095,OTU1095,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ672591.1.1477,o_SAR324 clade(Marine group B)
170,OTU170,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanobacter,AF382127.1.1491,g_Oceanobacter
1194,OTU1194,Archaea,Thaumarchaeota,Marine Group I,,,,FJ150834.1.1353,c_Marine Group I
1474,OTU1474,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,AY664247.1.1301,g_Alteromonas
1284,OTU1284,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Nitrospinaceae,Nitrospina,HQ672643.1.1480,g_Nitrospina
406,OTU406,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 4,,AACY020551516.3485.4953,f_Surface 4
841,OTU841,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 4,,FR685392.1.1449,f_Surface 4
1677,OTU1677,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,OCS155 marine group,,EU570897.1.1483,f_OCS155 marine group
1189,OTU1189,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,EU799068.1.1506,g_Pseudospirillum
1724,OTU1724,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,EU799605.1.1374,g_uncultured
1081,OTU1081,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,HQ672213.1.1501,f_SAR86 clade
656,OTU656,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Synechococcus,HQ672048.1.1451,g_Synechococcus
1574,OTU1574,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,HQ671824.1.1501,f_SAR86 clade
766,OTU766,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,uncultured,DQ009291.1.2219,g_uncultured
199,OTU199,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Candidatus Pelagibacter,GQ349786.1.1320,g_Candidatus Pelagibacter
1432,OTU1432,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospira,HQ671977.1.1462,g_Magnetospira
1289,OTU1289,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS2b marine group,HQ673647.1.1492,g_NS2b marine group
939,OTU939,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,HQ673172.1.1474,o_SAR11 clade
1117,OTU1117,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group III,,JQ222041.1.915,f_Marine Group III
1278,OTU1278,Bacteria,Proteobacteria,AEGEAN-245,,,,HQ673776.1.1505,c_AEGEAN-245
1342,OTU1342,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,AY726883.1.1242,o_SAR324 clade(Marine group B)
4410,OTU4410,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,HQ754131.1.1450,g_Leptothrix
1264,OTU1264,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ674220.1.1476,o_SAR324 clade(Marine group B)
1481,OTU1481,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,HQ673737.1.1489,f_SAR406 clade(Marine group A)
2384,OTU2384,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,HQ673157.1.1513,f_SAR406 clade(Marine group A)
1233,OTU1233,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,ZD0417 marine group,HQ674088.1.1501,g_ZD0417 marine group
1378,OTU1378,Archaea,Thaumarchaeota,Sc-EA05,,,,AB193991.1.1443,c_Sc-EA05
636,OTU636,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,GU234872.1.1374,f_ZD0405
1978,OTU1978,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,ZD0417 marine group,HQ673378.1.1517,g_ZD0417 marine group
1057,OTU1057,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),,,HQ673536.1.1466,o_SAR324 clade(Marine group B)
1578,OTU1578,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,uncultured,,HQ672881.1.1504,f_uncultured
2242,OTU2242,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,,AACY020016122.205.1491,f_Puniceicoccaceae
813,OTU813,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,FQ032821.27163.28678,g_Formosa
1332,OTU1332,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,CAGN02000147.4055.5576,g_Roseibacillus
625,OTU625,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,DQ009139.1.2091,g_Thiothrix
1245,OTU1245,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ227077.1.1367,f_Marine Group II
1251,OTU1251,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Nitrospinaceae,Nitrospina,JN860396.1.1488,g_Nitrospina
897,OTU897,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,,,HQ673997.1.1445,o_SAR11 clade
1802,OTU1802,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,HQ163761.1.1367,f_SAR406 clade(Marine group A)
881,OTU881,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,GQ351220.1.1437,f_Surface 1
1748,OTU1748,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,EU491156.1.1522,f_SAR406 clade(Marine group A)
1060,OTU1060,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group III,,EU686636.3067.4530,f_Marine Group III
984,OTU984,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 4,,GQ350009.1.1324,f_Surface 4
280,OTU280,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,AY726977.1.1207,f_Surface 1
326,OTU326,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,EU802292.1.1292,f_SAR86 clade
3025,OTU3025,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albimonas,JN837486.1.1427,g_Albimonas
1435,OTU1435,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Nitrospinaceae,Nitrospina,HQ672600.1.1485,g_Nitrospina
1469,OTU1469,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SAR116 clade,,HQ673528.1.1465,f_SAR116 clade
973,OTU973,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS4 marine group,AACY020324837.147.1652,g_NS4 marine group
2826,OTU2826,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,EF379714.1.1505,g_Marinobacterium
803,OTU803,Bacteria,Verrucomicrobia,Opitutae,MB11C04 marine group,,,EF574610.1.1506,o_MB11C04 marine group
1889,OTU1889,Bacteria,Lentisphaerae,Lentisphaeria,R76-B128,,,EF574345.1.1539,o_R76-B128
339,OTU339,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,,GU061825.1.1499,f_SAR86 clade
953,OTU953,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncultured,,EF574964.1.1522,f_uncultured
182,OTU182,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,GU940747.1.1343,f_Surface 1
1777,OTU1777,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Synechococcus,GU061750.1.1434,g_Synechococcus
1270,OTU1270,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Synechococcus,GU062146.1.1447,g_Synechococcus
1846,OTU1846,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Synechococcus,GU061476.1.1445,g_Synechococcus
1797,OTU1797,Bacteria,Cyanobacteria,Chloroplast,,,,GU940969.1.1355,c_Chloroplast
928,OTU928,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Synechococcus,AY663889.1.1236,g_Synechococcus
1717,OTU1717,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Synechococcus,JX206564.1.1446,g_Synechococcus
722,OTU722,Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Synechococcus,EF575065.1.1452,g_Synechococcus
1663,OTU1663,Bacteria,Proteobacteria,TA18,,,,EF575141.1.1448,c_TA18
1070,OTU1070,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,NS5 marine group,FJ745131.1.1372,g_NS5 marine group
994,OTU994,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Marinoscillum,JN233527.1.1440,g_Marinoscillum
322,OTU322,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SAR116 clade,,EU802502.1.1451,f_SAR116 clade
616,OTU616,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,EU650238.1.1337,f_Marine Group II
1650,OTU1650,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,FJ497426.1.1505,g_Pseudoalteromonas
932,OTU932,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,EF575316.1.1499,g_Pseudoalteromonas
2255,OTU2255,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,EF584102.1.1469,g_Pseudoalteromonas
2480,OTU2480,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,JQ904728.1.1440,g_Pseudoalteromonas
2100,OTU2100,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera,AFNV01000049.76889.78424,g_Salinisphaera
1052,OTU1052,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AY726953.1.1250,g_Pseudoalteromonas
2264,OTU2264,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,FJ497481.1.1464,g_Pseudoalteromonas
2387,OTU2387,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AB457051.1.1482,g_Pseudoalteromonas
1005,OTU1005,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,AY726882.1.1244,g_Pseudoalteromonas
1069,OTU1069,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,GQ377796.1.1243,g_Pseudoalteromonas
1536,OTU1536,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,FJ626887.1.1400,g_Pseudoalteromonas
2439,OTU2439,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera,EU740417.1.1470,g_Salinisphaera
3019,OTU3019,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,GU108560.1.1408,g_Pseudoalteromonas
2512,OTU2512,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,FQ032804.31701.33214,g_Leeuwenhoekiella
3005,OTU3005,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,DQ396343.1.1478,g_Pseudoalteromonas
400,OTU400,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 2,,EU802459.1.1439,f_Surface 2
1158,OTU1158,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,HQ673826.1.1508,f_SAR406 clade(Marine group A)
561,OTU561,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Sva0996 marine group,,EU802868.1.1480,f_Sva0996 marine group
2093,OTU2093,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,GQ337165.1.1513,f_SAR406 clade(Marine group A)
1224,OTU1224,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,HQ673241.1.1522,f_SAR406 clade(Marine group A)
1195,OTU1195,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Sva0996 marine group,,HQ673860.1.1468,f_Sva0996 marine group
730,OTU730,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,GQ351168.1.1436,f_Surface 1
359,OTU359,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ672283.1.1257,f_Surface 1
715,OTU715,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Sva0996 marine group,,DQ513090.1.1481,f_Sva0996 marine group
1142,OTU1142,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ672449.1.1501,f_JL-ETNP-Y6
1369,OTU1369,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,uncultured,,HQ672817.1.1480,f_uncultured
882,OTU882,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ673968.1.1448,f_Surface 1
1987,OTU1987,Archaea,Thaumarchaeota,Marine Group I,,,,JQ227409.1.1285,c_Marine Group I
1004,OTU1004,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,HQ672574.1.1497,f_SAR406 clade(Marine group A)
1062,OTU1062,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ672471.1.1437,f_Deep 1
1038,OTU1038,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,,HQ672825.1.1447,f_Surface 1
942,OTU942,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,,HQ672669.1.1446,f_Deep 1
1842,OTU1842,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group III,,JQ222279.1.913,f_Marine Group III
648,OTU648,Bacteria,Cyanobacteria,Chloroplast,,,,HQ672013.1.1445,c_Chloroplast
785,OTU785,Bacteria,Cyanobacteria,Chloroplast,,,,HQ672108.1.1451,c_Chloroplast
677,OTU677,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ226757.1.1346,f_Marine Group II
1337,OTU1337,Bacteria,Cyanobacteria,Chloroplast,,,,AF001654.1.1479,c_Chloroplast
905,OTU905,Bacteria,Cyanobacteria,Chloroplast,,,,FR683981.1.1460,c_Chloroplast
1395,OTU1395,Bacteria,Cyanobacteria,Chloroplast,,,,FJ744842.1.1329,c_Chloroplast
1320,OTU1320,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ225307.1.1344,f_Marine Group II
1176,OTU1176,Bacteria,Cyanobacteria,Chloroplast,,,,FR684736.1.1469,c_Chloroplast
1370,OTU1370,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),,DQ009427.1.2076,f_SAR406 clade(Marine group A)
1658,OTU1658,Bacteria,Cyanobacteria,Chloroplast,,,,FJ612433.1.1395,c_Chloroplast
1708,OTU1708,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,HQ242261.1.1500,g_Pseudospirillum
2197,OTU2197,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ222736.1.1337,f_Marine Group II
794,OTU794,Bacteria,Cyanobacteria,Chloroplast,,,,EU268117.1.1452,c_Chloroplast
1266,OTU1266,Bacteria,Cyanobacteria,Chloroplast,,,,FJ826491.1.1449,c_Chloroplast
1205,OTU1205,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JN833331.1.1017,f_Marine Group II
1713,OTU1713,Bacteria,Proteobacteria,Deltaproteobacteria,Sh765B-TzT-29,,,HQ671966.1.1464,o_Sh765B-TzT-29
